order_id,order_date,order_time,crop_type,state,season,quantity_quintals,price_per_quintal_inr,total_value_inr,quality_grade,buyer_type,buyer_id,status,payment_status,created_timestamp
ORD-00000160,09-02-2024,56:17.3,sesame,Uttar Pradesh,rabi,339.69,5722.19,1943742.21,B,processor,BUYER-00519,pending,paid,2024-02-09T10:56:17.336399
ORD-00000161,09-02-2024,56:17.3,mustard,Odisha,rabi,328.77,4400.51,1446746.81,B,trader,BUYER-00393,completed,paid,2024-02-09T10:56:17.336399
ORD-00000162,09-02-2024,56:17.3,groundnut,Bihar,rabi,403.04,5521.74,2225500.81,C,processor,BUYER-00517,pending,pending,2024-02-09T10:56:17.336399
ORD-00000163,10-02-2024,56:17.3,sesame,Maharashtra,rabi,123.8,7448.95,922183.14,A,exporter,BUYER-00496,pending,partial,2024-02-10T10:56:17.336399
ORD-00000164,10-02-2024,56:17.3,mustard,Andhra Pradesh,rabi,799.66,5347.72,4276378.38,A,exporter,BUYER-00657,pending,pending,2024-02-10T10:56:17.336399
ORD-00000165,11-02-2024,56:17.3,soybean,Uttar Pradesh,rabi,316.34,4624.05,1462766.81,B,exporter,BUYER-00804,delivered,pending,2024-02-11T10:56:17.336399
ORD-00000166,11-02-2024,56:17.3,soybean,Rajasthan,rabi,144.75,3937.73,569982.28,B,exporter,BUYER-00445,pending,pending,2024-02-11T10:56:17.336399
ORD-00000167,11-02-2024,56:17.3,sunflower,Bihar,rabi,228.9,4033.8,923328.65,B,processor,BUYER-00714,delivered,paid,2024-02-11T10:56:17.336399
ORD-00000168,11-02-2024,56:17.3,sunflower,Andhra Pradesh,rabi,565.46,3356.77,1898104.49,B,processor,BUYER-00451,delivered,partial,2024-02-11T10:56:17.336399
ORD-00000169,12-02-2024,56:17.3,soybean,Bihar,rabi,21.16,4457.69,94333.27,C,exporter,BUYER-00058,delivered,paid,2024-02-12T10:56:17.336399
ORD-00000170,12-02-2024,56:17.3,groundnut,Haryana,rabi,603.92,5616.82,3392085.51,B,exporter,BUYER-00895,pending,pending,2024-02-12T10:56:17.336399
ORD-00000171,13-02-2024,56:17.3,soybean,Karnataka,rabi,230.94,4744.4,1095658.95,B,retailer,BUYER-00348,delivered,pending,2024-02-13T10:56:17.336399
ORD-00000172,13-02-2024,56:17.3,mustard,Madhya Pradesh,rabi,1112.78,4619.81,5140838.52,A,retailer,BUYER-00369,pending,paid,2024-02-13T10:56:17.336399
ORD-00000173,14-02-2024,56:17.3,sunflower,Haryana,rabi,722.14,3484.9,2516600.54,A,exporter,BUYER-00134,completed,paid,2024-02-14T10:56:17.336399
ORD-00000174,14-02-2024,56:17.3,soybean,Uttar Pradesh,rabi,340.27,5145.17,1750724.54,A,retailer,BUYER-00173,delivered,partial,2024-02-14T10:56:17.336399
ORD-00000175,15-02-2024,56:17.3,sunflower,Haryana,rabi,213.17,3279.48,699079.83,C,trader,BUYER-00213,delivered,pending,2024-02-15T10:56:17.336399
ORD-00000176,15-02-2024,56:17.3,mustard,Karnataka,rabi,794.93,4186.27,3327808.75,B,retailer,BUYER-00227,delivered,paid,2024-02-15T10:56:17.336399
ORD-00000177,16-02-2024,56:17.3,sesame,Haryana,rabi,367.56,6545.04,2405673.74,C,retailer,BUYER-00233,completed,pending,2024-02-16T10:56:17.336399
ORD-00000178,16-02-2024,56:17.3,mustard,Telangana,rabi,169.99,4504.07,765664.38,C,trader,BUYER-00513,completed,pending,2024-02-16T10:56:17.336399
ORD-00000179,16-02-2024,56:17.3,sunflower,Punjab,rabi,380.27,3896.12,1481564.83,C,exporter,BUYER-00656,completed,pending,2024-02-16T10:56:17.336399
ORD-00000180,16-02-2024,56:17.3,sesame,Uttar Pradesh,rabi,395.05,7309.75,2887749.16,B,trader,BUYER-00330,pending,partial,2024-02-16T10:56:17.336399
ORD-00000181,17-02-2024,56:17.3,mustard,Uttar Pradesh,rabi,469.28,4972.99,2333744.04,B,retailer,BUYER-00008,pending,paid,2024-02-17T10:56:17.336399
ORD-00000182,17-02-2024,56:17.3,sesame,Gujarat,rabi,170.58,6786.35,1157619.99,A,exporter,BUYER-00648,completed,pending,2024-02-17T10:56:17.336399
ORD-00000183,17-02-2024,56:17.3,mustard,Odisha,rabi,284.25,4920.46,1398649.81,B,exporter,BUYER-00732,pending,partial,2024-02-17T10:56:17.336399
ORD-00000184,18-02-2024,56:17.3,groundnut,Uttar Pradesh,rabi,1011.15,5958.49,6024918.54,A,retailer,BUYER-00502,pending,partial,2024-02-18T10:56:17.336399
ORD-00000185,18-02-2024,56:17.3,sunflower,Madhya Pradesh,rabi,100.69,3548.93,357326.89,B,processor,BUYER-00724,pending,pending,2024-02-18T10:56:17.336399
ORD-00000186,19-02-2024,56:17.3,soybean,Odisha,rabi,219.17,4044.53,886460.35,A,exporter,BUYER-00558,pending,paid,2024-02-19T10:56:17.336399
ORD-00000187,19-02-2024,56:17.3,soybean,Uttar Pradesh,rabi,58.16,5094.72,296309.91,B,trader,BUYER-00883,pending,partial,2024-02-19T10:56:17.336399
ORD-00000188,20-02-2024,56:17.3,mustard,Bihar,rabi,500.79,4682.27,2344846.08,A,trader,BUYER-00824,pending,partial,2024-02-20T10:56:17.336399
ORD-00000189,20-02-2024,56:17.3,mustard,Telangana,rabi,512.06,4874.29,2495933.57,C,exporter,BUYER-00005,pending,paid,2024-02-20T10:56:17.336399
ORD-00000190,21-02-2024,56:17.3,sesame,Madhya Pradesh,rabi,304.64,7041.32,2145097.13,A,trader,BUYER-00146,completed,partial,2024-02-21T10:56:17.336399
ORD-00000191,21-02-2024,56:17.3,soybean,Gujarat,rabi,444.85,4028.06,1791870.98,A,processor,BUYER-00853,delivered,paid,2024-02-21T10:56:17.336399
ORD-00000192,21-02-2024,56:17.3,sunflower,Maharashtra,rabi,785.47,3678.01,2888947.11,A,trader,BUYER-00827,completed,pending,2024-02-21T10:56:17.336399
ORD-00000193,21-02-2024,56:17.3,sunflower,Telangana,rabi,501.88,4185.69,2100698.11,B,retailer,BUYER-00610,completed,partial,2024-02-21T10:56:17.336399
ORD-00000194,22-02-2024,56:17.3,mustard,Punjab,rabi,333.23,4473.71,1490771.49,C,retailer,BUYER-00823,completed,paid,2024-02-22T10:56:17.336399
ORD-00000195,22-02-2024,56:17.3,soybean,Punjab,rabi,289.82,4922.42,1426627.24,B,retailer,BUYER-00863,delivered,partial,2024-02-22T10:56:17.336399
ORD-00000196,23-02-2024,56:17.3,groundnut,Karnataka,rabi,747.73,5286.47,3952854.09,B,trader,BUYER-00997,delivered,pending,2024-02-23T10:56:17.336399
ORD-00000197,23-02-2024,56:17.3,soybean,Uttar Pradesh,rabi,259.96,4847.06,1260044.15,B,retailer,BUYER-00083,completed,pending,2024-02-23T10:56:17.336399
ORD-00000198,24-02-2024,56:17.3,sunflower,Punjab,rabi,226.64,3463.75,785018.06,B,exporter,BUYER-00001,pending,pending,2024-02-24T10:56:17.336399
ORD-00000199,24-02-2024,56:17.3,mustard,Andhra Pradesh,rabi,874.29,4952.89,4330239.13,A,exporter,BUYER-00446,delivered,paid,2024-02-24T10:56:17.336399
ORD-00000200,25-02-2024,56:17.3,groundnut,Gujarat,rabi,528.4,5384.28,2845042.61,C,trader,BUYER-00348,pending,pending,2024-02-25T10:56:17.336399
ORD-00000201,25-02-2024,56:17.3,sunflower,Maharashtra,rabi,231.06,3255.29,752168.55,C,exporter,BUYER-00250,delivered,paid,2024-02-25T10:56:17.336399
ORD-00000202,26-02-2024,56:17.3,sesame,Bihar,rabi,152.23,7146.17,1087889.38,C,processor,BUYER-00306,pending,partial,2024-02-26T10:56:17.336399
ORD-00000203,26-02-2024,56:17.3,mustard,Andhra Pradesh,rabi,790.67,4874.75,3854318.1,A,trader,BUYER-00389,completed,partial,2024-02-26T10:56:17.336399
ORD-00000204,26-02-2024,56:17.3,groundnut,Punjab,rabi,148.14,5655.24,837784.2,B,retailer,BUYER-00401,pending,paid,2024-02-26T10:56:17.336399
ORD-00000205,27-02-2024,56:17.3,soybean,Andhra Pradesh,rabi,35.88,4844.44,173831.69,B,processor,BUYER-00853,pending,pending,2024-02-27T10:56:17.336399
ORD-00000206,27-02-2024,56:17.3,groundnut,Madhya Pradesh,rabi,607.88,5675.87,3450262.98,B,trader,BUYER-00103,pending,pending,2024-02-27T10:56:17.336399
ORD-00000207,27-02-2024,56:17.3,groundnut,Karnataka,rabi,200.46,4442.69,890585.55,A,trader,BUYER-00806,pending,partial,2024-02-27T10:56:17.336399
ORD-00000208,27-02-2024,56:17.3,sunflower,Rajasthan,rabi,462.8,3955.77,1830750.38,B,exporter,BUYER-00335,delivered,partial,2024-02-27T10:56:17.336399
ORD-00000209,28-02-2024,56:17.3,sunflower,Madhya Pradesh,rabi,141.88,4058.09,575776.25,B,processor,BUYER-00249,completed,paid,2024-02-28T10:56:17.336399
ORD-00000210,28-02-2024,56:17.3,mustard,Haryana,rabi,472.58,5208.46,2461393.63,B,processor,BUYER-00542,delivered,paid,2024-02-28T10:56:17.336399
ORD-00000211,28-02-2024,56:17.3,sunflower,Haryana,rabi,540.44,4213.09,2276925.31,A,exporter,BUYER-00133,delivered,partial,2024-02-28T10:56:17.336399
ORD-00000212,28-02-2024,56:17.3,sunflower,Punjab,rabi,584.03,3753.66,2192245.79,B,trader,BUYER-00401,completed,partial,2024-02-28T10:56:17.336399
ORD-00000213,29-02-2024,56:17.3,groundnut,Uttar Pradesh,rabi,819.75,4523.33,3707984.1,A,trader,BUYER-00069,pending,paid,2024-02-29T10:56:17.336399
ORD-00000214,29-02-2024,56:17.3,soybean,Bihar,rabi,235.69,4490.03,1058242.91,B,trader,BUYER-00205,pending,pending,2024-02-29T10:56:17.336399
ORD-00000215,29-02-2024,56:17.3,soybean,Rajasthan,rabi,114.13,4607.53,525876.52,A,processor,BUYER-00971,delivered,pending,2024-02-29T10:56:17.336399
ORD-00000216,01-03-2024,56:17.3,soybean,Madhya Pradesh,rabi,252.09,4446.16,1120823.87,A,retailer,BUYER-00848,delivered,pending,2024-03-01T10:56:17.336399
ORD-00000217,01-03-2024,56:17.3,sunflower,Bihar,rabi,98.47,3388.26,333650.28,C,exporter,BUYER-00520,pending,partial,2024-03-01T10:56:17.336399
ORD-00000218,01-03-2024,56:17.3,groundnut,Gujarat,rabi,196.55,5506.54,1082285.61,C,processor,BUYER-00281,delivered,partial,2024-03-01T10:56:17.336399
ORD-00000219,01-03-2024,56:17.3,mustard,Andhra Pradesh,rabi,827.28,4762.5,3939943.64,A,trader,BUYER-00093,completed,pending,2024-03-01T10:56:17.336399
ORD-00000220,02-03-2024,56:17.3,mustard,Karnataka,rabi,513.39,4402.34,2260134.04,B,processor,BUYER-00789,pending,pending,2024-03-02T10:56:17.336399
ORD-00000221,02-03-2024,56:17.3,sesame,Bihar,rabi,90.73,6068.25,550602.53,B,processor,BUYER-00829,delivered,pending,2024-03-02T10:56:17.336399
ORD-00000222,02-03-2024,56:17.3,groundnut,Madhya Pradesh,rabi,115.76,5276,610758.74,B,processor,BUYER-00645,pending,paid,2024-03-02T10:56:17.336399
ORD-00000223,03-03-2024,56:17.3,sesame,Maharashtra,rabi,295.12,7268.72,2145112.43,A,trader,BUYER-00945,completed,paid,2024-03-03T10:56:17.336399
ORD-00000224,03-03-2024,56:17.3,sesame,Karnataka,rabi,298.66,6871.27,2052178.93,A,retailer,BUYER-00073,pending,paid,2024-03-03T10:56:17.336399
ORD-00000225,04-03-2024,56:17.3,groundnut,Telangana,rabi,663.77,5399.52,3584043.43,A,processor,BUYER-00239,delivered,paid,2024-03-04T10:56:17.336399
ORD-00000226,04-03-2024,56:17.3,groundnut,Haryana,rabi,441.39,4664.89,2059019.25,B,retailer,BUYER-00048,completed,partial,2024-03-04T10:56:17.336399
ORD-00000227,04-03-2024,56:17.3,soybean,Rajasthan,rabi,61.37,4198.78,257671.8,A,trader,BUYER-00257,completed,partial,2024-03-04T10:56:17.336399
ORD-00000228,05-03-2024,56:17.3,sunflower,Maharashtra,rabi,646.48,4354.33,2814971.67,A,trader,BUYER-00303,completed,paid,2024-03-05T10:56:17.336399
ORD-00000229,05-03-2024,56:17.3,mustard,Haryana,rabi,436.89,4777.71,2087346.02,A,processor,BUYER-00474,delivered,pending,2024-03-05T10:56:17.336399
ORD-00000230,06-03-2024,56:17.3,sunflower,Haryana,rabi,315.66,4051.39,1278877.41,C,processor,BUYER-00666,delivered,partial,2024-03-06T10:56:17.336399
ORD-00000231,06-03-2024,56:17.3,groundnut,Punjab,rabi,131.68,4813.8,633904.19,A,trader,BUYER-00007,delivered,partial,2024-03-06T10:56:17.336399
ORD-00000232,06-03-2024,56:17.3,soybean,Maharashtra,rabi,280.2,4964.99,1391167.21,B,exporter,BUYER-00363,delivered,partial,2024-03-06T10:56:17.336399
ORD-00000233,06-03-2024,56:17.3,soybean,Uttar Pradesh,rabi,159.78,3969.68,634263.87,C,exporter,BUYER-00506,completed,paid,2024-03-06T10:56:17.336399
ORD-00000234,07-03-2024,56:17.3,sunflower,Punjab,rabi,497.09,3506.42,1742994.18,A,processor,BUYER-00985,completed,pending,2024-03-07T10:56:17.336399
ORD-00000235,07-03-2024,56:17.3,sesame,Bihar,rabi,219.94,5880.45,1293320.08,C,trader,BUYER-00039,delivered,partial,2024-03-07T10:56:17.336399
ORD-00000236,07-03-2024,56:17.3,sesame,Andhra Pradesh,rabi,166.67,5937.32,989573.48,B,exporter,BUYER-00474,completed,partial,2024-03-07T10:56:17.336399
ORD-00000237,08-03-2024,56:17.3,soybean,Bihar,rabi,39.89,5027.21,200560.09,C,retailer,BUYER-00212,delivered,pending,2024-03-08T10:56:17.336399
ORD-00000238,08-03-2024,56:17.3,groundnut,Gujarat,rabi,493.66,4973.96,2455457.07,B,exporter,BUYER-00233,delivered,pending,2024-03-08T10:56:17.336399
ORD-00000239,08-03-2024,56:17.3,soybean,Telangana,rabi,148.12,3942.34,583945.49,B,trader,BUYER-00111,pending,pending,2024-03-08T10:56:17.336399
ORD-00000240,09-03-2024,56:17.3,sunflower,Rajasthan,rabi,359.31,4079.8,1465896.19,C,exporter,BUYER-00369,completed,paid,2024-03-09T10:56:17.336399
ORD-00000241,09-03-2024,56:17.3,soybean,Madhya Pradesh,rabi,218.88,4336.34,949158.57,B,processor,BUYER-00613,pending,partial,2024-03-09T10:56:17.336399
ORD-00000242,09-03-2024,56:17.3,sunflower,Rajasthan,rabi,244.11,3966.35,968243.54,C,processor,BUYER-00738,pending,partial,2024-03-09T10:56:17.336399
ORD-00000243,10-03-2024,56:17.3,sesame,Telangana,rabi,136.24,7448.7,1014795.19,C,processor,BUYER-00741,delivered,pending,2024-03-10T10:56:17.336399
ORD-00000244,10-03-2024,56:17.3,mustard,Odisha,rabi,767.3,4090.85,3138922.21,A,trader,BUYER-00277,pending,pending,2024-03-10T10:56:17.336399
ORD-00000245,10-03-2024,56:17.3,sunflower,Madhya Pradesh,rabi,148.25,3510.39,520400.47,C,retailer,BUYER-00516,completed,partial,2024-03-10T10:56:17.336399
ORD-00000246,10-03-2024,56:17.3,mustard,Karnataka,rabi,831.11,4206.56,3496097.15,A,trader,BUYER-00350,pending,pending,2024-03-10T10:56:17.336399
ORD-00000247,11-03-2024,56:17.3,soybean,Andhra Pradesh,rabi,34.22,4962.12,169804.36,C,retailer,BUYER-00899,delivered,partial,2024-03-11T10:56:17.336399
ORD-00000248,11-03-2024,56:17.3,sesame,Punjab,rabi,226.54,6325.27,1432901.34,C,processor,BUYER-00548,pending,partial,2024-03-11T10:56:17.336399
ORD-00000249,11-03-2024,56:17.3,sunflower,Maharashtra,rabi,1011.5,4252.14,4301015.7,A,trader,BUYER-00468,pending,pending,2024-03-11T10:56:17.336399
ORD-00000250,11-03-2024,56:17.3,sunflower,Telangana,rabi,682.71,4216.68,2878774.31,A,retailer,BUYER-00646,completed,partial,2024-03-11T10:56:17.336399
ORD-00000251,12-03-2024,56:17.3,mustard,Madhya Pradesh,rabi,382.59,4326.08,1655130.03,A,processor,BUYER-00947,completed,partial,2024-03-12T10:56:17.336399
ORD-00000252,12-03-2024,56:17.3,sesame,Karnataka,rabi,377.45,6925.99,2614207.92,B,exporter,BUYER-00715,delivered,pending,2024-03-12T10:56:17.336399
ORD-00000253,12-03-2024,56:17.3,groundnut,Telangana,rabi,414.75,4856.77,2014367.14,B,trader,BUYER-00300,pending,partial,2024-03-12T10:56:17.336399
ORD-00000254,13-03-2024,56:17.3,soybean,Maharashtra,rabi,125.58,4261.97,535229.86,A,retailer,BUYER-00787,pending,paid,2024-03-13T10:56:17.336399
ORD-00000255,13-03-2024,56:17.3,soybean,Andhra Pradesh,rabi,79.67,4818.93,383941.44,B,exporter,BUYER-00140,delivered,partial,2024-03-13T10:56:17.336399
ORD-00000256,14-03-2024,56:17.3,mustard,Gujarat,rabi,736.51,5185.6,3819232.97,B,retailer,BUYER-00550,pending,paid,2024-03-14T10:56:17.336399
ORD-00000257,14-03-2024,56:17.3,sunflower,Gujarat,rabi,607.54,3405.97,2069253.35,A,trader,BUYER-00868,pending,partial,2024-03-14T10:56:17.336399
ORD-00000258,14-03-2024,56:17.3,sesame,Uttar Pradesh,rabi,160.87,6683.07,1075114.36,C,trader,BUYER-00902,completed,paid,2024-03-14T10:56:17.336399
ORD-00000259,14-03-2024,56:17.3,mustard,Punjab,rabi,425.51,4273.56,1818435.77,A,processor,BUYER-00919,completed,pending,2024-03-14T10:56:17.336399
ORD-00000260,15-03-2024,56:17.3,groundnut,Rajasthan,rabi,817.55,4922.87,4024671.71,B,trader,BUYER-00642,delivered,paid,2024-03-15T10:56:17.336399
ORD-00000261,15-03-2024,56:17.3,soybean,Uttar Pradesh,rabi,49.43,4012.41,198319.31,C,exporter,BUYER-00329,completed,paid,2024-03-15T10:56:17.336399
ORD-00000262,15-03-2024,56:17.3,mustard,Haryana,rabi,526.99,4937.72,2602108.26,C,retailer,BUYER-00920,pending,partial,2024-03-15T10:56:17.336399
ORD-00000263,16-03-2024,56:17.3,sunflower,Madhya Pradesh,rabi,367.11,3627.71,1331776.98,B,processor,BUYER-00817,delivered,paid,2024-03-16T10:56:17.336399
ORD-00000264,16-03-2024,56:17.3,mustard,Madhya Pradesh,rabi,831.03,5154.2,4283289.98,B,exporter,BUYER-00946,pending,pending,2024-03-16T10:56:17.336399
ORD-00000265,16-03-2024,56:17.3,mustard,Andhra Pradesh,rabi,193.22,5132.45,991708.05,A,exporter,BUYER-00137,completed,pending,2024-03-16T10:56:17.336399
ORD-00000266,17-03-2024,56:17.3,groundnut,Punjab,rabi,217.07,4523.73,981946.85,B,trader,BUYER-00296,completed,pending,2024-03-17T10:56:17.336399
ORD-00000267,17-03-2024,56:17.3,soybean,Karnataka,rabi,224.83,3889.93,874576.62,B,exporter,BUYER-00349,pending,paid,2024-03-17T10:56:17.336399
ORD-00000268,17-03-2024,56:17.3,mustard,Andhra Pradesh,rabi,137.28,5225.18,717331.39,C,trader,BUYER-00270,completed,pending,2024-03-17T10:56:17.336399
ORD-00000269,18-03-2024,56:17.3,groundnut,Madhya Pradesh,rabi,606.69,4710.79,2857971.3,C,processor,BUYER-00851,pending,partial,2024-03-18T10:56:17.336399
ORD-00000270,18-03-2024,56:17.3,groundnut,Telangana,rabi,471.61,5235.98,2469327.42,B,retailer,BUYER-00132,completed,paid,2024-03-18T10:56:17.336399
ORD-00000271,18-03-2024,56:17.3,groundnut,Andhra Pradesh,rabi,328.81,5337.76,1755125.8,A,retailer,BUYER-00402,pending,paid,2024-03-18T10:56:17.336399
ORD-00000272,19-03-2024,56:17.3,soybean,Rajasthan,rabi,195.99,5039.55,987725.35,C,exporter,BUYER-00637,delivered,partial,2024-03-19T10:56:17.336399
ORD-00000273,19-03-2024,56:17.3,sesame,Uttar Pradesh,rabi,153.69,6982.84,1073216.13,C,trader,BUYER-00143,pending,pending,2024-03-19T10:56:17.336399
ORD-00000274,19-03-2024,56:17.3,groundnut,Uttar Pradesh,rabi,641.43,4974.37,3190699.56,A,exporter,BUYER-00503,delivered,partial,2024-03-19T10:56:17.336399
ORD-00000275,19-03-2024,56:17.3,sunflower,Andhra Pradesh,rabi,285.86,3305.95,945050.34,C,processor,BUYER-00104,delivered,partial,2024-03-19T10:56:17.336399
ORD-00000276,20-03-2024,56:17.3,soybean,Andhra Pradesh,rabi,167.74,4407.56,739328.35,B,exporter,BUYER-00579,completed,paid,2024-03-20T10:56:17.336399
ORD-00000277,20-03-2024,56:17.3,sunflower,Andhra Pradesh,rabi,492.72,3611.79,1779596.94,A,processor,BUYER-00448,pending,partial,2024-03-20T10:56:17.336399
ORD-00000278,20-03-2024,56:17.3,sesame,Gujarat,rabi,140.66,7238.33,1018124.57,B,processor,BUYER-00289,delivered,partial,2024-03-20T10:56:17.336399
ORD-00000279,20-03-2024,56:17.3,groundnut,Telangana,rabi,313.26,5814.47,1821453.79,C,exporter,BUYER-00420,pending,paid,2024-03-20T10:56:17.336399
ORD-00000280,21-03-2024,56:17.3,soybean,Uttar Pradesh,rabi,97.91,4245.82,415725.94,A,trader,BUYER-00997,pending,paid,2024-03-21T10:56:17.336399
ORD-00000281,21-03-2024,56:17.3,sesame,Bihar,rabi,345.91,5804.1,2007688.94,A,processor,BUYER-00196,completed,partial,2024-03-21T10:56:17.336399
ORD-00000282,22-03-2024,56:17.3,mustard,Uttar Pradesh,rabi,546.6,4791.33,2618923.87,C,retailer,BUYER-00842,delivered,pending,2024-03-22T10:56:17.336399
ORD-00000283,22-03-2024,56:17.3,sunflower,Gujarat,rabi,331.4,4166.23,1380678.39,B,trader,BUYER-00159,pending,partial,2024-03-22T10:56:17.336399
ORD-00000284,22-03-2024,56:17.3,soybean,Bihar,rabi,84.66,4441.95,376057.14,C,trader,BUYER-00948,completed,pending,2024-03-22T10:56:17.336399
ORD-00000285,23-03-2024,56:17.3,soybean,Haryana,rabi,206.03,4027.39,829749.12,C,exporter,BUYER-00047,delivered,pending,2024-03-23T10:56:17.336399
ORD-00000286,23-03-2024,56:17.3,sesame,Rajasthan,rabi,231.69,7030.17,1628816.76,B,processor,BUYER-00411,pending,partial,2024-03-23T10:56:17.336399
ORD-00000287,23-03-2024,56:17.3,groundnut,Telangana,rabi,457,5502.56,2514654.25,B,exporter,BUYER-00292,completed,partial,2024-03-23T10:56:17.336399
ORD-00000288,23-03-2024,56:17.3,soybean,Andhra Pradesh,rabi,169.76,4633.69,786614.9,C,exporter,BUYER-00660,pending,pending,2024-03-23T10:56:17.336399
ORD-00000289,24-03-2024,56:17.3,groundnut,Bihar,rabi,462.32,4954.34,2290491.01,C,processor,BUYER-00134,pending,partial,2024-03-24T10:56:17.336399
ORD-00000290,24-03-2024,56:17.3,mustard,Haryana,rabi,387.04,4745.29,1836633.83,B,processor,BUYER-00302,delivered,pending,2024-03-24T10:56:17.336399
ORD-00000291,24-03-2024,56:17.3,groundnut,Karnataka,rabi,490.09,5842.49,2863354.15,B,exporter,BUYER-00616,completed,paid,2024-03-24T10:56:17.336399
ORD-00000292,24-03-2024,56:17.3,groundnut,Rajasthan,rabi,549.75,5373.87,2954267.14,A,trader,BUYER-00623,completed,partial,2024-03-24T10:56:17.336399
ORD-00000293,25-03-2024,56:17.3,sesame,Odisha,rabi,287.31,6627.01,1903975.51,C,processor,BUYER-00324,pending,pending,2024-03-25T10:56:17.336399
ORD-00000294,25-03-2024,56:17.3,sesame,Rajasthan,rabi,321.19,5569.89,1788972.92,C,exporter,BUYER-00127,completed,paid,2024-03-25T10:56:17.336399
ORD-00000295,25-03-2024,56:17.3,groundnut,Odisha,rabi,121.02,5319.01,643682.21,C,retailer,BUYER-00378,pending,pending,2024-03-25T10:56:17.336399
ORD-00000296,25-03-2024,56:17.3,soybean,Gujarat,rabi,60.76,3929.38,238753.34,B,retailer,BUYER-00462,delivered,partial,2024-03-25T10:56:17.336399
ORD-00000297,26-03-2024,56:17.3,sunflower,Odisha,rabi,515.49,3743.96,1929968.38,B,retailer,BUYER-00814,pending,paid,2024-03-26T10:56:17.336399
ORD-00000298,26-03-2024,56:17.3,sunflower,Uttar Pradesh,rabi,280.15,3418.69,957736.5,A,trader,BUYER-00420,pending,partial,2024-03-26T10:56:17.336399
ORD-00000299,27-03-2024,56:17.3,mustard,Uttar Pradesh,rabi,785.44,4558.29,3580274.77,B,exporter,BUYER-00950,pending,partial,2024-03-27T10:56:17.336399
ORD-00000300,27-03-2024,56:17.3,mustard,Rajasthan,rabi,598.7,4931.44,2952469.3,A,retailer,BUYER-00661,delivered,paid,2024-03-27T10:56:17.336399
ORD-00000301,27-03-2024,56:17.3,mustard,Telangana,rabi,254.23,5151.72,1309732.33,C,processor,BUYER-00202,pending,partial,2024-03-27T10:56:17.336399
ORD-00000302,28-03-2024,56:17.3,soybean,Andhra Pradesh,rabi,35.63,4275.22,152308,A,retailer,BUYER-00575,delivered,pending,2024-03-28T10:56:17.336399
ORD-00000303,28-03-2024,56:17.3,sesame,Rajasthan,rabi,234.16,7208.86,1688039.67,B,processor,BUYER-00806,completed,pending,2024-03-28T10:56:17.336399
ORD-00000304,29-03-2024,56:17.3,sunflower,Maharashtra,rabi,438.66,3778.15,1657343.78,B,processor,BUYER-00347,delivered,partial,2024-03-29T10:56:17.336399
ORD-00000305,29-03-2024,56:17.3,sunflower,Karnataka,rabi,329.55,3486.05,1148818.88,B,processor,BUYER-00876,delivered,paid,2024-03-29T10:56:17.336399
