date,crop_type,state,season,total_quantity_ordered,total_value_inr,price_per_quintal_inr,order_count,processor_demand,modal_price_inr,arrival_quantity_quintals,bid_quantity_quintals,bid_count_x,view_count,bid_count_y,lots_quantity_listed
26-02-2024,groundnut,Punjab,rabi,148.14,837784.2,5655.24,1,531.7,11045.45,4643.69,721.5,3,130.5,36.5,1033.05
26-02-2024,mustard,Andhra Pradesh,rabi,790.67,3854318.1,4874.75,1,531.7,6434.89,6654.33,721.5,3,114.8571429,16.14285714,1649.3
26-02-2024,sesame,Bihar,rabi,152.23,1087889.38,7146.17,1,2169.2,6434.89,6654.33,85.04,1,32,7,363.86
27-02-2024,sunflower,Rajasthan,rabi,462.8,1830750.38,3955.77,1,867.15,10206.09,4175.94,991.62,3,122.6666667,15.66666667,795.56
27-02-2024,soybean,Andhra Pradesh,rabi,35.88,173831.69,4844.44,1,867.15,10206.09,4175.94,831.37,4,87.33333333,6.666666667,734.14
27-02-2024,groundnut,Karnataka,rabi,200.46,890585.55,4442.69,1,3596.63,6434.89,6654.33,259.38,1,177,13,679
27-02-2024,groundnut,Madhya Pradesh,rabi,607.88,3450262.98,5675.87,1,3596.63,10206.09,4175.94,259.38,1,177,13,679
28-02-2024,mustard,Haryana,rabi,472.58,2461393.63,5208.46,1,997.18,10206.09,4175.94,414.16,1,16,69,424.78
28-02-2024,sunflower,Haryana,rabi,540.44,2276925.31,4213.09,1,997.18,2537.68,4704.95,254.72,1,131.6666667,16,1152.67
28-02-2024,sunflower,Madhya Pradesh,rabi,141.88,575776.25,4058.09,1,997.18,2537.68,4704.95,254.72,1,131.6666667,16,1152.67
28-02-2024,sunflower,Punjab,rabi,584.03,2192245.79,3753.66,1,997.18,2537.68,4704.95,254.72,1,131.6666667,16,1152.67
29-02-2024,groundnut,Uttar Pradesh,rabi,819.75,3707984.1,4523.33,1,2161.85,2537.68,4704.95,254.72,1,123,12,259.61
29-02-2024,soybean,Bihar,rabi,235.69,1058242.91,4490.03,1,2161.85,2537.68,4704.95,239.91,1,158,23,1233.38
29-02-2024,soybean,Rajasthan,rabi,114.13,525876.52,4607.53,1,2161.85,1315.43,1058.92,239.91,1,158,23,1233.38
01-03-2024,groundnut,Gujarat,rabi,196.55,1082285.61,5506.54,1,1605.01,9849.54,4805.82,239.91,1,101.6666667,16,555.95
01-03-2024,mustard,Andhra Pradesh,rabi,827.28,3939943.64,4762.5,1,1605.01,9849.54,4805.82,166.09,1,179,2,95.76
01-03-2024,soybean,Madhya Pradesh,rabi,252.09,1120823.87,4446.16,1,1605.01,9849.54,4805.82,557.24,3,128.6666667,30,812.78
01-03-2024,sunflower,Bihar,rabi,98.47,333650.28,3388.26,1,652.04,2613.97,3275.1,525.48,2,156.3333333,11.66666667,726.35
02-03-2024,mustard,Karnataka,rabi,513.39,2260134.04,4402.34,1,599.18,6235.76,5747.64,379.36,1,200,40,889.19
02-03-2024,sesame,Bihar,rabi,90.73,550602.53,6068.25,1,599.18,6235.76,5747.64,374.49,2,160,20.5,514.42
02-03-2024,groundnut,Madhya Pradesh,rabi,115.76,610758.74,5276,1,652.04,2613.97,3275.1,315.68,1,100.5,35.66666667,1008.17
03-03-2024,sesame,Karnataka,rabi,298.66,2052178.93,6871.27,1,599.18,6235.76,5747.64,453.83,1,125.4,31.4,1335.53
03-03-2024,sesame,Maharashtra,rabi,295.12,2145112.43,7268.72,1,599.18,6235.76,5747.64,453.83,1,125.4,31.4,1335.53
04-03-2024,groundnut,Haryana,rabi,441.39,2059019.25,4664.89,1,599.18,6235.76,5747.64,487.16,2,50.5,26,448.62
04-03-2024,groundnut,Telangana,rabi,663.77,3584043.43,5399.52,1,599.18,10189.56,5447.08,487.16,2,50.5,26,448.62
04-03-2024,soybean,Rajasthan,rabi,61.37,257671.8,4198.78,1,599.18,10189.56,5447.08,284.32,1,87,26,603.77
05-03-2024,mustard,Haryana,rabi,436.89,2087346.02,4777.71,1,1755.38,10189.56,5447.08,685.8,2,117.4,23.2,1681.52
05-03-2024,sunflower,Maharashtra,rabi,646.48,2814971.67,4354.33,1,1755.38,10189.56,5447.08,394.87,2,193.3333333,32.66666667,1242.76
06-03-2024,groundnut,Punjab,rabi,131.68,633904.19,4813.8,1,1755.38,10189.56,5447.08,525.13,3,83.2,28,1257.33
06-03-2024,soybean,Maharashtra,rabi,280.2,1391167.21,4964.99,1,121.16,1278.07,1305.97,507.43,2,128.4,33.2,483.64
06-03-2024,soybean,Uttar Pradesh,rabi,159.78,634263.87,3969.68,1,121.16,1273.36,507.5,507.43,2,128.4,33.2,483.64
06-03-2024,sunflower,Haryana,rabi,315.66,1278877.41,4051.39,1,1817.33,1273.36,507.5,575.29,2,175,24,393.24
07-03-2024,sunflower,Punjab,rabi,497.09,1742994.18,3506.42,1,1817.33,2481.05,6371.86,343.14,3,75.33333333,33.66666667,197.84
07-03-2024,sesame,Andhra Pradesh,rabi,166.67,989573.48,5937.32,1,1817.33,13347.55,4011.95,454.23,1,121,29,461.08
07-03-2024,sesame,Bihar,rabi,219.94,1293320.08,5880.45,1,1817.33,13347.55,4011.95,454.23,1,121,29,461.08
08-03-2024,soybean,Telangana,rabi,148.12,583945.49,3942.34,1,1817.33,1227.87,927.12,1055.67,3,63.75,36.5,818.83
08-03-2024,soybean,Bihar,rabi,39.89,200560.09,5027.21,1,1817.33,1227.87,927.12,1055.67,3,63.75,36.5,818.83
08-03-2024,groundnut,Gujarat,rabi,493.66,2455457.07,4973.96,1,1817.33,11682.24,6021.33,382.03,1,141.4,20.8,1357.57
09-03-2024,soybean,Madhya Pradesh,rabi,218.88,949158.57,4336.34,1,674.28,1181.69,1359.18,1055.67,3,133.5,32,535.99
09-03-2024,sunflower,Rajasthan,rabi,603.42,2434139.73,4023.075,2,674.28,2439.68,3908.08,604.71,2,128,29,733.78
10-03-2024,mustard,Karnataka,rabi,831.11,3496097.15,4206.56,1,674.28,6280.77,5394,610.13,2,111.375,23.5,2572.79
10-03-2024,mustard,Odisha,rabi,767.3,3138922.21,4090.85,1,674.28,6280.77,5394,610.13,2,111.375,23.5,2572.79
10-03-2024,sesame,Telangana,rabi,136.24,1014795.19,7448.7,1,1860.52,14247.34,2769.77,610.13,2,116,44,356.04
10-03-2024,sunflower,Madhya Pradesh,rabi,148.25,520400.47,3510.39,1,1192.25,14247.34,2769.77,1799.07,6,150,28,833.04
11-03-2024,sesame,Punjab,rabi,226.54,1432901.34,6325.27,1,1377.02,14247.34,2769.77,477.94,1,205,22,373.38
11-03-2024,soybean,Andhra Pradesh,rabi,34.22,169804.36,4962.12,1,1377.02,14247.34,2769.77,392.23,1,90.5,13.5,856.38
11-03-2024,sunflower,Maharashtra,rabi,1011.5,4301015.7,4252.14,1,2578.13,2265.95,4318.88,608.59,3,69.5,42,101.33
11-03-2024,sunflower,Telangana,rabi,682.71,2878774.31,4216.68,1,2578.13,2305.45,5709.86,608.59,3,69.5,42,101.33
12-03-2024,groundnut,Telangana,rabi,414.75,2014367.14,4856.77,1,1538.2,10099.11,2683.26,569.43,2,80.5,26.5,780.72
12-03-2024,mustard,Madhya Pradesh,rabi,382.59,1655130.03,4326.08,1,1538.2,10099.11,2683.26,179.56,1,68.6,24.8,1579.86
12-03-2024,sesame,Karnataka,rabi,377.45,2614207.92,6925.99,1,1538.2,10099.11,2683.26,387.69,2,67,14,684.12
13-03-2024,soybean,Maharashtra,rabi,125.58,535229.86,4261.97,1,1538.2,1279.6,1864.12,483.84,2,116,29.25,742.68
13-03-2024,soybean,Andhra Pradesh,rabi,79.67,383941.44,4818.93,1,1538.2,1275.1,790.3,483.84,2,116,29.25,742.68
14-03-2024,mustard,Gujarat,rabi,736.51,3819232.97,5185.6,1,1538.2,5740.76,5171.26,886.62,4,146,32,379.7
14-03-2024,mustard,Punjab,rabi,425.51,1818435.77,4273.56,1,1538.2,5740.76,5171.26,886.62,4,146,32,379.7
14-03-2024,sesame,Uttar Pradesh,rabi,160.87,1075114.36,6683.07,1,209.57,5740.76,5171.26,1438.17,4,67.75,9.5,986.01
14-03-2024,sunflower,Gujarat,rabi,607.54,2069253.35,3405.97,1,1670.36,5740.76,5171.26,345.77,2,175.5,9,594.89
15-03-2024,groundnut,Rajasthan,rabi,817.55,4024671.71,4922.87,1,1670.36,5740.76,5171.26,489.73,3,91.5,27.5,888.86
15-03-2024,mustard,Haryana,rabi,526.99,2602108.26,4937.72,1,1670.36,5674.61,848.01,386.85,1,128.125,31.375,2489
15-03-2024,soybean,Uttar Pradesh,rabi,49.43,198319.31,4012.41,1,1670.36,1259.94,1375.23,1187.93,4,90.5,46,767.71
16-03-2024,mustard,Andhra Pradesh,rabi,193.22,991708.05,5132.45,1,1670.36,1259.94,1375.23,1830.14,6,78.5,29,834.61
16-03-2024,mustard,Madhya Pradesh,rabi,831.03,4283289.98,5154.2,1,1670.36,6271.64,4056.53,1830.14,6,78.5,29,834.61
16-03-2024,sunflower,Madhya Pradesh,rabi,367.11,1331776.98,3627.71,1,1670.36,2200.72,4731.64,1268.91,3,99,15,853.11
17-03-2024,groundnut,Punjab,rabi,217.07,981946.85,4523.73,1,1670.36,2200.72,4731.64,345.27,1,142,72,26.97
17-03-2024,mustard,Andhra Pradesh,rabi,137.28,717331.39,5225.18,1,1680.74,2200.72,4731.64,421.91,2,161,37.5,2022.87
17-03-2024,soybean,Karnataka,rabi,224.83,874576.62,3889.93,1,1680.74,1234.36,355.34,537.51,2,103,42,591.86
18-03-2024,groundnut,Madhya Pradesh,rabi,606.69,2857971.3,4710.79,1,2826.9,10568.49,5865.18,203.94,1,109,36,521.33
18-03-2024,groundnut,Telangana,rabi,471.61,2469327.42,5235.98,1,2826.9,10469.89,6796.59,203.94,1,109,36,521.33
18-03-2024,groundnut,Andhra Pradesh,rabi,328.81,1755125.8,5337.76,1,2826.9,1234.36,355.34,203.94,1,109,36,521.33
19-03-2024,soybean,Rajasthan,rabi,195.99,987725.35,5039.55,1,2826.9,1193.49,538.88,779.84,2,155,13,106.63
19-03-2024,sunflower,Andhra Pradesh,rabi,285.86,945050.34,3305.95,1,1360.59,2577.33,4319.45,779.84,2,122.6666667,31.66666667,969.94
19-03-2024,groundnut,Uttar Pradesh,rabi,641.43,3190699.56,4974.37,1,2826.9,10469.89,6796.59,591.23,2,71.33333333,18.66666667,384.16
19-03-2024,sesame,Uttar Pradesh,rabi,153.69,1073216.13,6982.84,1,2826.9,10469.89,6796.59,652.85,3,114.75,37,1166.05
20-03-2024,groundnut,Telangana,rabi,313.26,1821453.79,5814.47,1,2615.45,2577.33,4319.45,384.76,2,52,30,264.83
20-03-2024,sesame,Gujarat,rabi,140.66,1018124.57,7238.33,1,2615.45,10996.71,2841.56,476.38,3,123,16,634.29
20-03-2024,soybean,Andhra Pradesh,rabi,167.74,739328.35,4407.56,1,2615.45,10996.71,2841.56,417.98,2,207.5,57.5,559.47
20-03-2024,sunflower,Andhra Pradesh,rabi,492.72,1779596.94,3611.79,1,1675.63,2492.96,4468.05,1030.76,3,93.5,31,659.64
21-03-2024,sesame,Bihar,rabi,345.91,2007688.94,5804.1,1,1675.63,2492.96,4468.05,538.7,2,81.75,36.5,1171.19
21-03-2024,soybean,Uttar Pradesh,rabi,97.91,415725.94,4245.82,1,1675.63,2492.96,4468.05,289.51,1,175,35,490.1
22-03-2024,mustard,Uttar Pradesh,rabi,546.6,2618923.87,4791.33,1,1675.63,2492.96,4468.05,710.65,3,96.25,37.75,920.64
22-03-2024,soybean,Bihar,rabi,84.66,376057.14,4441.95,1,1675.63,1041.13,1701.49,339.8,1,214,73,224.78
22-03-2024,sunflower,Gujarat,rabi,331.4,1380678.39,4166.23,1,1675.63,1041.13,1701.49,1025.51,5,107.5,36,882.82
23-03-2024,groundnut,Telangana,rabi,457,2514654.25,5502.56,1,2281.52,1041.13,1701.49,1004.2,3,60,31,22.5
23-03-2024,sesame,Rajasthan,rabi,231.69,1628816.76,7030.17,1,2281.52,10305.94,4247.53,843.9,3,116,26.5,195.73
23-03-2024,soybean,Andhra Pradesh,rabi,169.76,786614.9,4633.69,1,2281.52,1027.74,853.8,785.3,4,103.6,27.2,1249.89
23-03-2024,soybean,Haryana,rabi,206.03,829749.12,4027.39,1,2281.52,1027.74,853.8,785.3,4,103.6,27.2,1249.89
24-03-2024,mustard,Haryana,rabi,387.04,1836633.83,4745.29,1,2281.52,6702.81,6576.01,623.22,3,105,37.75,1284.21
24-03-2024,groundnut,Rajasthan,rabi,549.75,2954267.14,5373.87,1,2281.52,9343.92,1015.24,681.47,4,88.2,32.8,1075.59
24-03-2024,groundnut,Bihar,rabi,462.32,2290491.01,4954.34,1,2281.52,9343.92,1015.24,681.47,4,88.2,32.8,1075.59
24-03-2024,groundnut,Karnataka,rabi,490.09,2863354.15,5842.49,1,2281.52,9343.92,1015.24,681.47,4,88.2,32.8,1075.59
25-03-2024,groundnut,Odisha,rabi,121.02,643682.21,5319.01,1,2681.61,6702.81,6576.01,503.4,2,117,42.33333333,929.26
25-03-2024,sesame,Odisha,rabi,287.31,1903975.51,6627.01,1,701.92,6702.81,6576.01,903.54,3,131,30,1029.43
25-03-2024,sesame,Rajasthan,rabi,321.19,1788972.92,5569.89,1,701.92,6702.81,6576.01,903.54,3,131,30,1029.43
25-03-2024,soybean,Gujarat,rabi,60.76,238753.34,3929.38,1,1014.02,6702.81,6576.01,903.54,3,83,28.5,1035.9
26-03-2024,sunflower,Odisha,rabi,515.49,1929968.38,3743.96,1,1014.02,2356.2,4120.31,352.39,1,174,35.5,999.25
26-03-2024,sunflower,Uttar Pradesh,rabi,280.15,957736.5,3418.69,1,1014.02,2347.65,924.33,352.39,1,174,35.5,999.25
27-03-2024,mustard,Rajasthan,rabi,598.7,2952469.3,4931.44,1,1014.02,2347.65,924.33,542.58,2,174,35.5,999.25
27-03-2024,mustard,Telangana,rabi,254.23,1309732.33,5151.72,1,1014.02,2347.65,924.33,542.58,2,174,35.5,999.25
27-03-2024,mustard,Uttar Pradesh,rabi,785.44,3580274.77,4558.29,1,1014.02,2347.65,924.33,542.58,2,174,35.5,999.25
28-03-2024,sesame,Rajasthan,rabi,234.16,1688039.67,7208.86,1,1014.02,2347.65,924.33,889.79,2,174,35.5,999.25
28-03-2024,soybean,Andhra Pradesh,rabi,35.63,152308,4275.22,1,1014.02,971.33,2353.15,889.79,2,114,26.5,1413.12
29-03-2024,soybean,Telangana,rabi,298.56,1242031.77,4160.11,1,696.93,971.33,2353.15,468.96,1,147.25,29.25,875.75
29-03-2024,sunflower,Karnataka,rabi,329.55,1148818.88,3486.05,1,696.93,971.33,2353.15,383.49,1,43.5,23,590.73
29-03-2024,sunflower,Maharashtra,rabi,438.66,1657343.78,3778.15,1,696.93,971.33,2353.15,383.49,1,43.5,23,590.73
30-03-2024,soybean,Andhra Pradesh,rabi,70.95,274644.91,3870.74,1,696.93,7171.97,5546.5,581.14,4,83,4,427.26
30-03-2024,mustard,Punjab,rabi,450.02,2212315.45,4916.05,1,696.93,7171.97,5546.5,535.73,2,117.25,29.25,1484.33
30-03-2024,groundnut,Andhra Pradesh,rabi,222.5,1317029.67,5919.27,1,696.93,9459.53,5545.11,83.33,1,122.6666667,20.66666667,944.82
30-03-2024,groundnut,Rajasthan,rabi,196.74,934854.88,4751.78,1,696.93,9459.53,5545.11,83.33,1,122.6666667,20.66666667,944.82
31-03-2024,sesame,Maharashtra,rabi,258.32,1727158.07,6686,1,491.59,9295.79,3828.45,1141.91,3,50,54,220.07
31-03-2024,sesame,Uttar Pradesh,rabi,543.11,3567337.93,6568.39,1,491.59,9295.79,3828.45,1141.91,3,50,54,220.07
31-03-2024,sunflower,Gujarat,rabi,446.15,1658121.57,3716.54,1,491.59,1749.44,2645.09,401.83,1,260,36,428.17
01-04-2024,mustard,Rajasthan,zaid,54.71,260091.8,4754.25,1,491.59,1749.44,2645.09,606.72,2,85.5,19.25,919.62
01-04-2024,soybean,Bihar,zaid,75.44,318525.75,4221.96,1,491.59,1749.44,2645.09,606.72,2,172.5,36,569.1
01-04-2024,soybean,Haryana,zaid,16.74,74719.86,4462.29,1,491.59,447.67,552.56,606.72,2,172.5,36,569.1
01-04-2024,soybean,Telangana,zaid,82.29,373012.34,4532.93,1,491.59,447.67,552.56,606.72,2,172.5,36,569.1
02-04-2024,soybean,Punjab,zaid,60.81,278544.07,4580.51,1,491.59,447.67,552.56,606.72,2,70,2,339.9
02-04-2024,sunflower,Haryana,zaid,20.23,73060.36,3611.17,1,491.59,447.67,552.56,673.53,2,111.5,29.5,373.8
03-04-2024,mustard,Bihar,zaid,112.02,500969.46,4472.11,1,491.59,447.67,552.56,673.53,2,111.5,29.5,373.8
03-04-2024,mustard,Maharashtra,zaid,132.52,618688.81,4668.58,1,491.59,1114.64,839.5,673.53,2,111.5,29.5,373.8
03-04-2024,soybean,Telangana,zaid,132.44,656733.05,4958.71,1,491.59,1114.64,839.5,579.87,2,193.3333333,30.66666667,773.01
03-04-2024,sunflower,Maharashtra,zaid,72.08,235029.52,3260.89,1,491.59,1114.64,839.5,1095.47,4,156,32.33333333,812.38
04-04-2024,mustard,Gujarat,zaid,29.05,152010.46,5231.88,1,342.91,1114.64,839.5,631.93,3,126,34,415.69
04-04-2024,sunflower,Madhya Pradesh,zaid,18.19,63802.35,3507.22,1,483.46,262.54,876.59,1180.98,4,59,16.33333333,660.14
04-04-2024,groundnut,Uttar Pradesh,zaid,165.36,874522.27,5288.49,1,491.59,1114.64,839.5,1095.47,4,156,32.33333333,812.38
04-04-2024,soybean,Bihar,zaid,36.96,174878.2,4732.06,1,483.46,1114.64,839.5,166.04,1,43.5,27.5,759.52
05-04-2024,sesame,Odisha,zaid,192.67,1069410.11,5550.35,1,480.71,4937.46,2289.8,735.76,3,52.5,21.5,338.26
05-04-2024,sesame,Rajasthan,zaid,186.38,1174124.54,6299.51,1,480.71,4772.81,1067.96,735.76,3,52.5,21.5,338.26
05-04-2024,soybean,Telangana,zaid,24.51,107211.46,4373.63,1,480.71,4772.81,1067.96,250.43,1,143,29.5,620.88
06-04-2024,sunflower,Bihar,zaid,85.32,338136.52,3962.94,1,363.56,4772.81,1067.96,1135.36,3,115,12.5,901.08
06-04-2024,sunflower,Uttar Pradesh,zaid,39.62,129169.26,3260.25,1,363.56,248.78,108.17,1135.36,3,115,12.5,901.08
07-04-2024,groundnut,Bihar,zaid,20.93,119625.55,5715.82,1,697.34,2056.82,379.7,1004,5,153,30,953.61
07-04-2024,mustard,Telangana,zaid,99.31,494542.87,4979.66,1,697.34,1145.3,276.34,62.6,1,153,30,953.61
07-04-2024,sesame,Bihar,zaid,66.7,417878.5,6265.4,1,697.34,1145.3,276.34,307.51,1,133.3333333,41,409.93
08-04-2024,mustard,Telangana,zaid,86.59,367542.32,4244.5,1,935.3,1225.44,1167.21,434.81,2,90.25,31.25,610.96
08-04-2024,mustard,Madhya Pradesh,zaid,52.56,286244.86,5445.77,1,935.3,1225.44,1167.21,434.81,2,90.25,31.25,610.96
08-04-2024,soybean,Punjab,zaid,157.7,680420.24,4314.72,1,935.3,1225.44,1167.21,608.47,3,162.5,37,693.21
09-04-2024,soybean,Odisha,zaid,138.48,679216.56,4904.8,1,341.08,476.7,1136.59,173.16,1,49,25,450.9
09-04-2024,sesame,Madhya Pradesh,zaid,160.89,1049694.45,6524.29,1,341.08,1225.44,1167.21,748.45,2,88.83333333,22,1615.18
09-04-2024,groundnut,Madhya Pradesh,zaid,71.09,385770.8,5426.28,1,935.3,1225.44,1167.21,620.53,2,175,36,674.89
09-04-2024,groundnut,Punjab,zaid,129.24,698978.46,5408.23,1,935.3,1225.44,1167.21,620.53,2,175,36,674.89
10-04-2024,groundnut,Telangana,zaid,29.66,157775.26,5319.37,1,341.08,476.7,1136.59,248.68,1,23,11.5,587.64
10-04-2024,sesame,Haryana,zaid,187.65,1337779.67,7129.04,1,511.2,476.7,1136.59,248.68,1,154.5,29.5,86.61
10-04-2024,soybean,Bihar,zaid,68.77,279002.29,4056.77,1,560.79,499.87,373.28,1005.28,4,101,32.85714286,1921.97
11-04-2024,groundnut,Karnataka,zaid,119.75,650997.94,5436.22,1,447.67,2018.72,200.17,88.2,1,153,21,997.83
11-04-2024,sesame,Telangana,zaid,168.34,965070.22,5732.83,1,60.1,2018.72,200.17,285.66,1,133.5,32.16666667,1232.62
11-04-2024,soybean,Andhra Pradesh,zaid,31.81,160300.93,5040.03,1,60.1,465.17,1197.12,661.06,2,66,31,449.63
12-04-2024,mustard,Punjab,zaid,126.26,624318.54,4944.74,1,60.1,1133.39,760.54,661.06,2,86.5,13.5,787.55
12-04-2024,sesame,Rajasthan,zaid,153.1,1076038.42,7028.28,1,689.74,4909.93,1837.59,375.32,2,9,32,276.78
12-04-2024,soybean,Haryana,zaid,26.89,108886.18,4049.48,1,571.49,4909.93,1837.59,375.32,2,29,22,276.35
12-04-2024,soybean,Uttar Pradesh,zaid,44.48,225026.35,5059.46,1,571.49,476.65,263.66,375.32,2,29,22,276.35
13-04-2024,soybean,Andhra Pradesh,zaid,27.6,136777.55,4955.06,1,137.41,476.65,263.66,716.75,2,61.5,11,334.7
13-04-2024,sunflower,Odisha,zaid,24,94022.24,3917.59,1,137.41,476.65,263.66,424.75,2,116.2,22.4,940.75
14-04-2024,groundnut,Punjab,zaid,93.01,507380.24,5455.33,1,137.41,476.65,263.66,607.44,2,114.3333333,14.66666667,844.75
14-04-2024,sunflower,Punjab,zaid,65.95,258892.51,3925.86,1,137.41,220.65,167.69,641.01,2,28,14.33333333,875.48
15-04-2024,soybean,Madhya Pradesh,zaid,126.55,511714.15,4043.72,1,784.48,4791.29,459.4,648.61,2,93,28.33333333,982.54
15-04-2024,sesame,Gujarat,zaid,36.57,237451.12,6492.91,1,784.48,220.65,167.69,266.18,1,93,28.33333333,982.54
15-04-2024,sesame,Odisha,zaid,129.08,767289.77,5944.13,1,784.48,4791.29,459.4,266.18,1,93,28.33333333,982.54
16-04-2024,groundnut,Uttar Pradesh,zaid,125.57,689851.88,5493.91,1,784.48,4791.29,459.4,654.53,3,114.75,20,1066.24
16-04-2024,mustard,Andhra Pradesh,zaid,58.42,267914.07,4586.22,1,583.49,4791.29,459.4,1040.54,4,131.25,43,670.98
16-04-2024,sesame,Andhra Pradesh,zaid,76.16,535243.53,7028.28,1,583.49,4726.4,2204.2,413.35,4,109.5,9.5,646.15
16-04-2024,sunflower,Punjab,zaid,67.81,224896.75,3316.56,1,583.49,4726.4,2204.2,737.96,2,149.5,33.5,540.13
17-04-2024,soybean,Telangana,zaid,102.26,440958.47,4312.31,1,583.49,463.22,247.51,635.17,2,145.25,28.5,770.1
17-04-2024,sunflower,Gujarat,zaid,24,103996.26,4333.18,1,583.49,463.22,247.51,974.65,4,32,13,435.99
18-04-2024,mustard,Karnataka,zaid,166.6,712571.86,4277.02,1,583.49,463.22,247.51,541.99,2,163.5,30,484.26
18-04-2024,mustard,Punjab,zaid,119.05,575082.89,4830.67,1,583.49,1192.87,1372.84,541.99,2,163.5,30,484.26
18-04-2024,sesame,Odisha,zaid,124.89,902600.12,7227.24,1,294.84,1192.87,1372.84,488.81,2,163.5,30,484.26
18-04-2024,sesame,Uttar Pradesh,zaid,194.08,1359540.73,7005.12,1,294.84,1192.87,1372.84,488.81,2,163.5,30,484.26
19-04-2024,sesame,Bihar,zaid,23.43,160056.88,6831.34,1,294.84,4372.22,662.06,207.44,1,153,47.66666667,931.89
19-04-2024,sesame,Telangana,zaid,145.93,869212.97,5956.36,1,294.84,4372.22,662.06,207.44,1,153,47.66666667,931.89
19-04-2024,soybean,Gujarat,zaid,101.03,520161.87,5148.78,1,372.06,462.99,764.86,317.98,1,64.33333333,10,1042.68
20-04-2024,sunflower,Gujarat,zaid,76.39,326481.04,4273.66,1,212.93,462.99,764.86,477.2,1,141.3333333,36.66666667,1194.96
20-04-2024,sesame,Haryana,zaid,65.67,456426.23,6950.5,1,372.06,462.99,764.86,919.91,3,205,43.66666667,316.34
20-04-2024,soybean,Madhya Pradesh,zaid,113.3,586222.04,5174.13,1,372.06,462.99,764.86,307.79,1,78.14285714,34.57142857,1569.76
21-04-2024,mustard,Telangana,zaid,76.98,385506.14,5008.15,1,319.07,1167.6,229.98,777.05,2,78.71428571,31.14285714,2509.35
21-04-2024,sesame,Bihar,zaid,140.13,1005024.03,7171.87,1,878.36,5159.92,1512.91,761.52,3,154.2,24.2,1140.57
21-04-2024,soybean,Gujarat,zaid,71.94,352403.31,4898.71,1,878.36,5159.92,1512.91,422.79,2,135.5,27.5,137.95
22-04-2024,groundnut,Odisha,zaid,28.77,158434.82,5506.21,1,861.89,5159.92,1512.91,225.52,1,80.75,24.5,873.09
22-04-2024,groundnut,Punjab,zaid,87.46,441757.67,5051,1,861.89,1742.82,969.75,225.52,1,80.75,24.5,873.09
22-04-2024,sesame,Haryana,zaid,112.41,743963.59,6618.32,1,221.82,1742.82,969.75,621.9,2,79.75,23.75,1092.53
22-04-2024,sunflower,Rajasthan,zaid,42.21,162312.69,3845.02,1,388.76,1742.82,969.75,621.9,2,142.5,24.5,995.91
23-04-2024,sesame,Haryana,zaid,81.24,548031.95,6745.49,1,388.76,1742.82,969.75,1166.09,4,85.5,23.5,599.24
23-04-2024,soybean,Gujarat,zaid,18.29,91463.82,4999.63,1,388.76,1742.82,969.75,815.32,3,134.25,7.75,1164.61
23-04-2024,sunflower,Uttar Pradesh,zaid,66.81,282568.99,4229.4,1,462.85,182.15,533.44,290.67,1,208,21.5,414.11
24-04-2024,soybean,Punjab,zaid,146.39,664488.26,4539.07,1,77.67,454.7,1016.13,1105.7,3,84.14285714,26,2460.35
24-04-2024,sesame,Karnataka,zaid,187.87,1063615.28,5661.56,1,77.67,1717.45,1919.02,1199.91,5,290,61,259.59
24-04-2024,groundnut,Maharashtra,zaid,27.84,143880.16,5168.46,1,742.8,1717.45,1919.02,349.6,1,142.8333333,28.66666667,1493.46
24-04-2024,groundnut,Haryana,zaid,69.83,392208.77,5616.81,1,742.8,1717.45,1919.02,349.6,1,142.8333333,28.66666667,1493.46
25-04-2024,groundnut,Gujarat,zaid,114.05,634404.55,5562.34,1,77.67,454.7,1016.13,144.52,1,77.66666667,32.66666667,971.26
25-04-2024,mustard,Haryana,zaid,136.64,698271.8,5110.4,1,77.67,454.7,1016.13,703.53,3,91.33333333,11.66666667,662.35
25-04-2024,mustard,Telangana,zaid,61.89,260691.67,4212.05,1,77.67,1094.18,1265.96,703.53,3,91.33333333,11.66666667,662.35
25-04-2024,soybean,Odisha,zaid,30.51,131316.94,4303.74,1,77.67,448.29,964.15,784.26,4,141.2,15.4,968.23
26-04-2024,sesame,Telangana,zaid,62.92,459304.5,7300.16,1,674.28,448.29,964.15,784.26,4,131,32,652.61
26-04-2024,sunflower,Punjab,zaid,53.35,195693.18,3668.13,1,242.97,448.29,964.15,784.26,4,72,39,474.11
27-04-2024,groundnut,Odisha,zaid,85.64,509760.86,5952.44,1,242.97,448.29,964.15,763.94,2,130.6666667,34.66666667,650.87
27-04-2024,sesame,Andhra Pradesh,zaid,272.17,1921042.34,7058.37,1,242.97,5632.35,431.33,763.94,2,118.5,39,749.03
27-04-2024,sesame,Bihar,zaid,158.44,1105064.12,6974.54,1,242.97,5666.44,1522.34,763.94,2,118.5,39,749.03
27-04-2024,sunflower,Haryana,zaid,79.82,300356.26,3762.84,1,242.97,5666.44,1522.34,857.32,3,75,17,1080.54
28-04-2024,groundnut,Karnataka,zaid,22.76,114237.23,5019.18,1,177.63,1858.71,1344.73,1678.19,5,35,5,123.02
28-04-2024,sunflower,Rajasthan,zaid,35.35,145592.3,4118.73,1,177.63,1858.71,1344.73,1609.82,4,112.5,52.5,148.78
